ReqCPUS,ReqNodes,ReqMem,Timelimit,Submit,Start
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:07:15
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:07:25
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:07:35
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:07:45
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:07:55
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:08:05
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:08:05
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:08:15
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:08:25
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:08:25
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:08:35
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:08:45
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:08:55
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:08:55
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:09:05
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:09:15
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:09:15
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:09:25
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:09:35
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:09:45
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:09:45
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:10:35
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:10:35
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:10:45
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:11:15
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:11:15
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:12:05
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:12:45
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:12:45
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:12:55
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:13:05
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:13:15
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:13:15
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:13:25
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:13:35
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:13:35
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:13:55
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:14:25
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:14:45
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:15:05
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:15:25
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:16:05
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:16:45
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:17:35
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:18:15
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:19:05
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:19:45
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:20:35
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:21:25
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:21:35
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:22:05
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:22:05
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:22:55
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:23:35
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:24:35
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:25:15
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:26:15
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:26:35
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:27:45
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:28:05
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:29:25
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:29:45
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:30:05
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:31:05
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:31:15
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:31:15
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:31:36
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:32:46
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:32:56
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:34:16
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:34:26
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:34:36
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:34:56
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:34:56
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:35:26
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:35:46
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:35:56
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:37:16
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:37:16
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:37:26
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:37:46
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:38:26
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:38:36
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:38:46
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:38:56
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:38:56
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:39:06
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:39:16
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:39:16
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:40:26
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:40:46
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:42:06
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:42:26
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:43:46
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:44:06
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:45:26
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:45:36
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:46:26
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:47:06
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:47:16
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:48:46
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:48:46
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:50:16
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:50:16
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:51:46
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:51:46
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:53:16
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:53:16
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:53:36
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:53:56
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:54:46
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:54:46
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:55:36
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:56:06
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:56:16
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:56:16
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:57:36
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:57:46
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:57:46
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:58:26
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:59:06
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:59:16
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:59:16
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:59:46
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T13:59:56
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:00:06
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:00:26
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:00:46
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:00:46
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:00:46
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:01:06
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:02:16
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:02:16
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:02:26
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:02:36
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:03:16
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:03:36
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:03:46
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:03:46
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:03:46
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:03:56
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:04:06
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:04:56
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:05:16
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:05:16
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:06:16
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:06:46
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:06:56
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:07:46
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:08:16
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:08:26
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:09:36
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:09:56
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:11:06
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:11:16
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:12:27
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:12:27
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:12:47
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:13:57
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:14:17
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:15:17
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:15:57
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:16:47
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:17:37
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:18:07
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:18:17
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:18:17
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:19:17
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:19:37
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:19:47
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:19:47
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:20:27
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:20:47
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:21:07
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:21:17
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:21:27
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:22:27
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:22:47
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:23:47
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:24:07
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:24:17
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:25:27
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:25:27
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:25:47
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:25:47
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:26:27
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:26:57
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:27:17
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:27:17
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:27:17
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:27:17
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:27:27
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:27:27
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:28:47
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:28:47
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:30:07
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:30:17
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:31:27
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:31:37
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:31:47
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:33:07
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:33:17
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:34:37
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:34:57
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:35:07
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:36:07
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:36:37
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:37:37
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:37:47
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:38:07
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:38:27
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:39:07
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:39:37
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:40:08
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:40:08
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:40:38
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:41:08
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:41:18
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:41:38
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:42:08
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:42:38
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:43:38
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:44:18
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:45:18
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:45:48
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:45:48
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:46:18
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:46:48
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:47:08
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:47:08
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:47:18
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:48:08
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:48:38
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:48:48
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:48:48
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:48:58
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:49:38
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:50:18
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:50:28
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:50:28
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:50:38
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:50:59
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:51:29
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:51:49
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:51:49
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:52:29
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:53:29
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:53:49
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:53:59
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:54:09
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:54:59
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:55:49
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:56:29
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:56:39
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:56:59
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:57:29
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:58:19
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:58:59
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T14:59:59
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T15:06:09
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T15:07:29
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T15:10:20
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T15:10:30
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T15:10:40
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T15:11:40
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T15:12:40
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T15:13:20
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T15:13:30
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T15:14:50
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T15:15:00
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T15:15:50
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T15:17:00
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T15:17:10
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T15:21:20
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T15:24:40
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T15:24:40
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T15:25:40
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T15:26:10
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T15:26:20
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T15:26:40
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T15:27:40
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T15:27:40
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T15:27:50
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T15:27:50
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T15:28:40
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T15:29:10
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T15:29:20
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T15:29:30
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T15:29:40
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T15:30:40
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T15:30:50
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T15:32:10
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T15:32:10
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T15:32:30
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T15:33:00
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T15:33:00
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T15:33:40
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T15:34:10
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T15:34:20
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T15:35:10
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T15:35:40
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T15:36:30
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T15:36:40
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T15:36:50
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T15:37:00
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T15:37:10
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T15:37:10
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T15:38:20
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T15:38:30
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T15:38:50
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T15:39:20
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T15:39:50
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T15:40:30
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T15:41:20
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T15:41:50
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T15:41:50
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T15:42:00
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T15:42:50
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T15:42:50
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T15:43:20
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T15:44:20
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T15:44:50
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T15:45:00
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T15:45:50
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T15:45:50
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T15:46:00
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T15:46:21
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T15:47:11
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T15:47:31
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T15:48:01
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T15:49:01
1,1,257000M,1-00:00:00,2026-07-14T11:55:39,2026-07-14T15:49:41
